bound_id,entity_type,entity_id,floor_price,ceiling_price,currency,max_daily_move_pct,max_weekly_move_pct,rounding_step,override_active,updated_at
pbd_820c066b,room_type,rmt_e73af44f,2726.75,6725.97,QAR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_dbaebc6d,room_type,rmt_ade39944,3408.44,8407.47,QAR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_2d845cb3,room_type,rmt_9e667a25,4362.80,10761.56,QAR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_6c2008f9,room_type,rmt_ddb1998b,5998.85,14797.15,QAR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_7059cd2e,room_type,rmt_bc2235c7,9840.48,24273.18,QAR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_1c9a358a,room_type,rmt_f8c1a843,12300.59,30341.46,QAR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_cafb1c89,room_type,rmt_e6bf63d1,15744.77,38837.09,QAR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_e04a7cf1,room_type,rmt_b25aa779,21649.05,53400.99,QAR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_9ff41cb1,room_type,rmt_e8b1a597,2534.36,6251.41,QAR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_77123376,room_type,rmt_37ade1d3,3167.94,7814.25,QAR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_d4f84cd5,room_type,rmt_c6a0cb62,4054.97,10002.25,QAR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_cb9bda1f,room_type,rmt_0303733d,5575.58,13753.09,QAR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_e1cba44f,room_type,rmt_93ae9d01,5342.29,13177.64,SGD,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_6f176a71,room_type,rmt_49106d07,6677.86,16472.05,SGD,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_3da28985,room_type,rmt_b20be792,8547.65,21084.21,SGD,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_abb601ad,room_type,rmt_6b51e2cf,11753.03,28990.80,SGD,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_c1abbd49,room_type,rmt_3cecf326,2483.16,6125.13,SGD,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_df53a2a8,room_type,rmt_a094f957,3103.95,7656.41,SGD,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_cc48182a,room_type,rmt_7c3a3b1b,3973.06,9800.21,SGD,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_82e17c0d,room_type,rmt_16b20612,5462.96,13475.29,SGD,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_79d0cbb8,room_type,rmt_87628375,1010.84,2493.41,SGD,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_0b6f72f3,room_type,rmt_dc673d27,7019.72,17315.32,SGD,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_c47d81e0,room_type,rmt_4acc0255,8985.25,22163.61,SGD,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_fc7fb4d1,room_type,rmt_37d146de,12354.71,30474.96,SGD,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_ba01e1d3,room_type,rmt_89dac96b,2782.42,6863.30,SGD,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_a6742634,room_type,rmt_3a748a28,3478.03,8579.13,SGD,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_53876de8,room_type,rmt_65e655e6,4451.87,10981.29,SGD,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_daad4862,room_type,rmt_a87c01e9,6121.33,15099.27,SGD,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_2a484d20,room_type,rmt_ddbcc0c8,1417.06,3495.41,SGD,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_e48a84b4,room_type,rmt_9c8b8a23,1771.32,4369.26,SGD,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_926ea042,room_type,rmt_6c644151,2267.29,5592.64,SGD,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_ae5f6ebd,room_type,rmt_9e88e378,3117.53,7689.90,SGD,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_c3a29519,room_type,rmt_ffe36440,10763.40,26549.72,THB,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_b42e9836,room_type,rmt_4f39f1ff,13454.25,33187.15,THB,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_fb12f36c,room_type,rmt_9ba12419,17221.44,42479.55,THB,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_1b8876ff,room_type,rmt_6026e158,23679.47,58409.37,THB,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_2419fb83,room_type,rmt_27cc581f,2288.15,5644.09,THB,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_3186d8c6,room_type,rmt_65a29424,2860.18,7055.10,THB,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_55a18388,room_type,rmt_5ad12780,3661.03,9030.53,THB,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_105c43b5,room_type,rmt_3777a0de,5033.92,12417.00,THB,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_ed4fe343,room_type,rmt_811fad7f,3805.43,9386.73,THB,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_3deb778e,room_type,rmt_28b409a4,4756.79,11733.42,THB,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_297f6d02,room_type,rmt_146c863c,6088.70,15018.78,THB,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_0164b6ca,room_type,rmt_b68eeee0,8371.95,20650.81,THB,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_1817a70f,room_type,rmt_0a292d71,1985.96,4898.71,THB,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_64335d57,room_type,rmt_3028f078,2482.46,6123.39,THB,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_87a16d27,room_type,rmt_83c9a6e0,3177.54,7837.93,THB,10,25,1.00,1,2026-08-18T10:00:00+05:30
pbd_37e1d0be,room_type,rmt_6b07b23f,4369.12,10777.16,THB,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_9efdedb7,room_type,rmt_358bb73f,2149.67,5302.53,THB,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_fd73b746,room_type,rmt_9e504ff3,2687.09,6628.16,THB,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_fb2c2758,room_type,rmt_6577d1ca,3439.48,8484.04,THB,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_c1c85f36,room_type,rmt_c4047f29,4729.28,11665.56,THB,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_3d106be4,room_type,rmt_acb7b88d,9241.42,22795.50,MYR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_eb8b89f5,room_type,rmt_b1a6886d,11551.77,28494.37,MYR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_0a726557,room_type,rmt_4d12b404,14786.27,36472.79,MYR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_fa27e836,room_type,rmt_a89c4f37,20331.12,50150.10,MYR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_51da6b52,room_type,rmt_a2bee2d5,1306.31,3222.22,MYR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_4cd7dd77,room_type,rmt_2f760d36,1632.88,4027.76,MYR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_44eb0c7b,room_type,rmt_b21e09a9,2090.09,5155.54,MYR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_f7eff00a,room_type,rmt_f99fe2fc,2873.87,7088.89,MYR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_21fe2bdc,room_type,rmt_a697de82,2732.05,6739.05,MYR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_24bff982,room_type,rmt_734917b8,3415.06,8423.81,MYR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_3067f3b9,room_type,rmt_d77fb947,4371.28,10782.48,MYR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_1e467b3a,room_type,rmt_f879ccdf,6010.51,14825.92,MYR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_af641c8a,room_type,rmt_363659ec,4573.64,11281.65,MYR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_a09ee5eb,room_type,rmt_b8954e33,5717.06,14102.07,MYR,10,25,10.00,1,2026-08-18T10:00:00+05:30
pbd_fa92d9d4,room_type,rmt_1d409895,7317.83,18050.65,MYR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_ab56b0f8,room_type,rmt_e98be601,10062.02,24819.64,MYR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_afc4393a,room_type,rmt_2228846d,8855.00,21842.32,MYR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_5204eb48,room_type,rmt_0acb7b5c,11068.75,27302.91,MYR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_7b376ec3,room_type,rmt_3c54b927,14168.00,34947.72,MYR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_16091f8c,room_type,rmt_0b836f77,19481.00,48053.12,MYR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_cf3c7c70,room_type,rmt_041941d2,1937.13,4778.25,IDR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_7d145711,room_type,rmt_274eb639,2421.41,5972.82,IDR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_ec936c6b,room_type,rmt_629d88b3,3099.41,7645.20,IDR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_7ac24661,room_type,rmt_163a5573,4261.68,10512.14,IDR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_62dd05dc,room_type,rmt_18ae9b53,5005.49,12346.88,IDR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_3cc1f5e0,room_type,rmt_7866dc07,6256.87,15433.61,IDR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_011149b2,room_type,rmt_1d483907,8008.79,19755.02,IDR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_8d18b4d5,room_type,rmt_d8114f77,11012.09,27163.16,IDR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_45354751,room_type,rmt_3d4b5c07,2159.36,5326.41,IDR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_f7227803,room_type,rmt_6f1ebd3e,2699.20,6658.02,IDR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_7806e8f4,room_type,rmt_438cfcdc,3454.97,8522.27,IDR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_dad5c802,room_type,rmt_e47a2e88,4750.59,11718.12,IDR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_543b7a36,room_type,rmt_0b14ba9c,2869.66,7078.49,IDR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_191d0b7f,room_type,rmt_78f9c9f4,3587.07,8848.11,IDR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_f8327daa,room_type,rmt_90438c3c,4591.45,11325.57,IDR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_e7889cb6,room_type,rmt_3cac5263,6313.25,15572.67,IDR,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_9966a76d,room_type,rmt_11f5382b,2419.51,5968.12,IDR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_b9381979,room_type,rmt_ea923c1e,3024.38,7460.14,IDR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_06b7ae91,room_type,rmt_9983b248,3871.21,9548.98,IDR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_15b7f355,room_type,rmt_fac0fd45,5322.92,13129.86,IDR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_a1c109a3,room_type,rmt_52ff82de,2303.78,5682.66,JPY,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_e745cbcc,room_type,rmt_db498e20,2879.73,7103.33,JPY,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_02ee84a5,room_type,rmt_376bcb30,3686.05,9092.25,JPY,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_affdf0e1,room_type,rmt_01009717,5068.32,12501.86,JPY,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_53ccdcde,room_type,rmt_1bed80c5,10226.21,25224.66,JPY,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_42ed79ec,room_type,rmt_182c1390,12782.77,31530.83,JPY,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_853a51be,room_type,rmt_10afc965,16361.94,40359.45,JPY,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_3597f6c5,room_type,rmt_21874df4,22497.67,55494.25,JPY,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_27adce5e,room_type,rmt_8a789085,2861.95,7059.47,JPY,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_d45c4281,room_type,rmt_3191a5b4,3577.44,8824.35,JPY,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_04afa67b,room_type,rmt_841c8103,4579.12,11295.16,JPY,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_d5041d63,room_type,rmt_16ef5eb2,6296.29,15530.84,JPY,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_018dcaa1,room_type,rmt_c15be1a0,5125.19,12642.14,JPY,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_eeaa599a,room_type,rmt_b4e8bb06,6406.49,15802.68,JPY,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_48ee9fcd,room_type,rmt_505f071e,8200.31,20227.42,JPY,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_4862be46,room_type,rmt_c95b893d,2029.58,5006.29,JPY,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_ed88aaa1,room_type,rmt_2466b8b6,7653.65,18878.99,JPY,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_2edcf6ce,room_type,rmt_ed5919b8,9567.06,23598.75,JPY,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_b017c626,room_type,rmt_e5fb22cb,12245.84,30206.39,JPY,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_794cd202,room_type,rmt_59bdcf0b,16838.02,41533.78,JPY,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_639cff53,room_type,rmt_00c81387,1632.68,4027.27,CHF,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_5a4008d7,room_type,rmt_1d1c6517,2040.84,5034.07,CHF,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_3d3028c8,room_type,rmt_f1f910a7,2612.27,6443.61,CHF,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_ec18fdbc,room_type,rmt_7ff54089,3591.88,8859.96,CHF,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_9962bc94,room_type,rmt_921dede2,2322.49,5728.80,CHF,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_2a6ca899,room_type,rmt_72d2bca1,2903.12,7161.02,CHF,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_30f1f91a,room_type,rmt_4167b902,3715.99,9166.10,CHF,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_785a7f57,room_type,rmt_640b18e3,5109.48,12603.38,CHF,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_119e6809,room_type,rmt_0b92b461,11622.46,28668.73,CHF,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_7b5f9956,room_type,rmt_00534217,14528.07,35835.91,CHF,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_3dd68447,room_type,rmt_af6204bb,18595.94,45869.97,CHF,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_9c88b18a,room_type,rmt_ba2a6a3c,25569.41,63071.22,CHF,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_4a163289,room_type,rmt_8ba4ad3c,2707.36,6678.15,CHF,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_2d52b754,room_type,rmt_0fa8117b,3384.20,8347.68,CHF,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_157a8bb0,room_type,rmt_acc1af70,4331.77,10685.03,CHF,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_720f8173,room_type,rmt_1b8a9b54,5956.19,14691.92,CHF,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_8da8ed86,room_type,rmt_5b428d28,2977.37,7344.17,CHF,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_fa1cdacf,room_type,rmt_7e03200c,3721.71,9180.22,CHF,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_12f03d4e,room_type,rmt_a6d366f8,4763.79,11750.68,CHF,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_dc41b01b,room_type,rmt_58db3ea9,6550.21,16157.18,CHF,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_f9c5ce0a,flight_fare,far_de392411,6258.32,15437.20,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_515d7fb1,flight_fare,far_0a270b2a,1617.17,3989.03,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_b791638a,flight_fare,far_4f2a701a,23511.68,57995.48,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_736b1231,flight_fare,far_96e8f686,6100.67,15048.31,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_7daf5c75,flight_fare,far_8959e9ef,32216.17,79466.55,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_16a3d0e3,flight_fare,far_f48355e4,6003.04,14807.49,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_1deb6e88,flight_fare,far_ec3c1d1a,2924489.38,7213740.46,IDR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_30f7cf94,flight_fare,far_4212cc1d,840.58,2073.42,AED,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_bb3b9cdc,flight_fare,far_532107de,9530.90,23509.54,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_1e977d4c,flight_fare,far_1d1febf2,10732.91,26474.52,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_e91453e9,flight_fare,far_eefaceb8,3657.15,9020.97,THB,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_0e9ac867,flight_fare,far_5f878022,3453.41,8518.40,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_027d6b9b,flight_fare,far_7dc9be6a,21606.07,53294.97,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_19b60224,flight_fare,far_95d1b3d4,8749.45,21581.97,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_1f2905a2,flight_fare,far_ea13ea8f,26623.04,65670.17,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_6495b886,flight_fare,far_01202bdc,3225.45,7956.11,THB,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_211bfc98,flight_fare,far_f093c4b9,14467.00,35685.26,INR,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_afe01129,flight_fare,far_8d1118cc,5689.08,14033.06,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_63724599,flight_fare,far_806f56b4,7664.00,18904.54,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_e77bd980,flight_fare,far_21b4dbdf,2693.15,6643.11,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_96568c36,flight_fare,far_270d2375,2712.56,6690.97,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_dfb83114,flight_fare,far_718d7fb0,8969.26,22124.17,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_944fb5a0,flight_fare,far_b77e4882,48301.97,119144.85,INR,10,18,10.00,1,2026-08-18T10:00:00+05:30
pbd_2595eaec,flight_fare,far_4956bc3d,839.17,2069.95,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_ec419617,flight_fare,far_9f059f50,16458.20,40596.88,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_3b6e728d,flight_fare,far_4ecfe1e2,4512.86,11131.71,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_5f7bc907,flight_fare,far_ced8fb56,361.83,892.51,THB,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_141e5fff,flight_fare,far_c32eb1cd,822.42,2028.64,AED,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_7d0debe0,flight_fare,far_6157bdfd,193.31,476.82,SGD,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_0d99a50a,flight_fare,far_35f7816c,24711.79,60955.74,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_2438d793,flight_fare,far_08789f42,10655.81,26284.34,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_651a7bbf,flight_fare,far_9047869d,307.42,758.30,AED,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_0acfe970,flight_fare,far_530fe732,8134671.07,20065521.97,IDR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_622520a8,flight_fare,far_b731f3b6,10766.49,26557.34,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_614d3a72,flight_fare,far_42ca2607,14854.02,36639.92,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_663abc68,flight_fare,far_2a37d7e3,9690.62,23903.54,INR,15,30,10.00,1,2026-08-18T10:00:00+05:30
pbd_f1d0e1a1,flight_fare,far_f7ffd3ec,4863.76,11997.27,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_3ae514e6,flight_fare,far_ac1549cb,9799.94,24173.17,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_fc6ef6b5,flight_fare,far_7e975472,14669.81,36185.52,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_688317e3,flight_fare,far_45d8dbf9,8711.49,21488.34,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_bff5b9e9,flight_fare,far_c8d22607,26304.99,64885.64,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_ba44349d,flight_fare,far_b728b7e5,3288.22,8110.94,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_940dec59,flight_fare,far_30994bdf,23681.81,58415.12,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_67a735f9,flight_fare,far_47f0a2df,9685.72,23891.44,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_4d559480,flight_fare,far_84bd8be4,3341.20,8241.62,INR,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_1a54ae6e,flight_fare,far_40cc61e7,28404.21,70063.72,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_6a46f1e7,flight_fare,far_453f57bd,2007.09,4950.82,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_92f15926,flight_fare,far_a043bd8e,1810.64,4466.25,MYR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_7d6d035a,flight_fare,far_80a774e3,5730.83,14136.04,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_b24c0152,flight_fare,far_49938423,38354.62,94608.06,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_a2db17ae,flight_fare,far_80bb8307,8564.96,21126.91,THB,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_38d94009,flight_fare,far_829fd0bd,13058.11,32210.00,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_eef298ca,flight_fare,far_8361ea44,10896.95,26879.13,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_a83be644,flight_fare,far_f88c499a,4937.69,12179.62,THB,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_7fb7addb,flight_fare,far_7c11e546,2225.21,5488.84,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_e0c1b160,flight_fare,far_1764c357,797.72,1967.72,SGD,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_a39d6bcd,flight_fare,far_65f90d6e,3491.99,8613.58,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_941924f4,flight_fare,far_6a114e79,55105.22,135926.22,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_968fb4e4,flight_fare,far_9011d8da,702.26,1732.23,SGD,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_e3f9083d,flight_fare,far_5cd80c86,26672.97,65793.33,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_08b01f53,flight_fare,far_ce4b4998,327.57,808.01,AED,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_7db23bda,flight_fare,far_0bf24174,3009.44,7423.29,THB,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_2cca2b06,flight_fare,far_64a9ee35,2605.02,6425.72,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_45cf8fd1,flight_fare,far_b5b16f1d,16748.41,41312.74,INR,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_acaff71c,flight_fare,far_3683ef29,8554.07,21100.05,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_793bf209,flight_fare,far_028e93cc,7932.45,19566.71,INR,5,25,50.00,1,2026-08-18T10:00:00+05:30
pbd_703332d2,flight_fare,far_39ccc56c,10762.10,26546.52,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_988026ce,flight_fare,far_d25e9f5a,6927.41,17087.60,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_03ae15ba,flight_fare,far_a4e27676,2735.35,6747.19,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_fc273a7b,flight_fare,far_9dc2aeb2,4056.69,10006.50,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_d7c5c222,flight_fare,far_8bde158c,3774.77,9311.11,INR,8,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_d6b4917d,flight_fare,far_068c20f3,1847.19,4556.40,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_8bb38f24,flight_fare,far_3d730c03,511.28,1261.15,MYR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_da78e533,flight_fare,far_519e0072,28872.23,71218.17,INR,15,30,50.00,1,2026-08-18T10:00:00+05:30
pbd_10f28646,flight_fare,far_45d8f68a,4414540.71,10889200.42,IDR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_828fc0fd,flight_fare,far_a14153f6,4732.19,11672.74,INR,8,30,10.00,1,2026-08-18T10:00:00+05:30
pbd_e67313c5,flight_fare,far_233e3feb,2932936.17,7234575.89,IDR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_29fb81f7,flight_fare,far_3888b549,8984.90,22162.76,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_b2864a4b,flight_fare,far_de1eb7fa,3286.87,8107.61,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_fb86ff7d,flight_fare,far_dda7ef8c,16262.93,40115.23,THB,8,25,50.00,0,2026-08-18T10:00:00+05:30
