event_id,entity_type,entity_id,city_id,event_type,occurred_at,for_date,lead_time_days,channel,party_size,quoted_price,currency,converted,session_id
pev_ebe8fe5f,room_type,rmt_791fd305,cty_d4f5e3a5,abandon,2026-03-03T05:52:00+05:30,2026-03-04,1,web,1,8963.47,INR,0,ses_067f265d8caf
pev_94c9b7be,flight_fare,far_b5e66085,cty_95e7c8ca,search,2026-07-26T09:48:00+05:30,2026-09-24,60,mobile_app,4,,,0,ses_23f563ac9639
pev_ac6ab0aa,room_type,rmt_db3de30c,cty_d35a9652,view,2026-02-28T15:48:00+05:30,2026-03-14,14,web,2,2699.87,INR,0,ses_90ca370e475d
pev_47f1d9a1,room_type,rmt_9efd9ddb,cty_541018a9,search,2025-08-09T03:29:00+05:30,2025-08-23,14,web,1,,,0,ses_846918028790
pev_f1ec9f17,room_type,rmt_69b4a71d,cty_621f4a84,abandon,2026-03-09T18:29:00+05:30,2026-03-16,7,mobile_app,1,8394.33,INR,0,ses_1301a68c8539
pev_24ee7667,flight_fare,far_50daf97d,cty_5698a7ab,abandon,2026-07-31T18:21:00+05:30,2026-08-30,30,web,2,25162.17,INR,0,ses_248010b5fff9
pev_6f49ccb7,room_type,rmt_7d0cef5a,cty_8b6b1652,search,2026-04-18T02:15:00+05:30,2026-05-02,14,web,6,5243.41,INR,0,ses_0cc39b9d0ee5
pev_623f24c8,room_type,rmt_778752d6,cty_ccb4fb74,view,2026-01-15T01:37:00+05:30,2026-01-22,7,web,2,6607.92,INR,0,ses_eb3723b3ebe5
pev_16bb915d,room_type,rmt_648449a2,cty_8b6b1652,search,2025-08-30T19:46:00+05:30,2025-09-13,14,mobile_app,4,,,0,ses_edd7baaa8c69
pev_d31faa82,room_type,rmt_f0ddcc24,cty_d4f5e3a5,view,2025-12-29T10:58:00+05:30,2025-12-30,1,partner,4,4508.27,INR,0,ses_24997435b862
pev_38cfcb8c,room_type,rmt_0cd82f06,cty_0d9ab6ff,search,2025-12-26T06:03:00+05:30,2025-12-29,3,mobile_app,2,,,0,ses_ae0ed7d5e239
pev_64605a5b,room_type,rmt_4faddc19,cty_7b89639e,search,2025-10-14T16:01:00+05:30,2025-11-13,30,call_centre,1,,,0,ses_397c78025630
pev_731853ef,room_type,rmt_bb92cf57,cty_7be8559f,abandon,2026-01-04T01:25:00+05:30,2026-01-11,7,partner,2,6228.95,INR,0,ses_6f049fcd3db6
pev_33bf0678,room_type,rmt_650c9934,cty_bbb31d67,search,2026-01-23T23:45:00+05:30,2026-02-22,30,web,1,2240.97,INR,0,ses_7e5cf09f7919
pev_053a7125,room_type,rmt_cde81eb8,cty_d401ef6b,search,2026-04-03T05:06:00+05:30,2026-04-10,7,web,1,,,0,ses_971d61626107
pev_b53bbe98,flight_fare,far_1e7e4cad,cty_cfec17b6,search,2026-06-06T07:49:00+05:30,2026-06-20,14,mobile_app,4,7242.14,INR,0,ses_5a69533b3409
pev_ba8b4615,room_type,rmt_92dd27a3,cty_009c9fd2,search,2025-12-20T15:08:00+05:30,2025-12-27,7,mobile_app,2,,,0,ses_e15f78dbf729
pev_da91b836,flight_fare,far_6a66d671,cty_95e7c8ca,search,2026-07-01T07:34:00+05:30,2026-07-08,7,call_centre,3,2710.15,INR,0,ses_d30739d1e96a
pev_61b08abb,room_type,rmt_bc2235c7,cty_6320eea9,booking,2025-08-19T04:58:00+05:30,2025-10-18,60,mobile_app,2,11998.83,QAR,1,ses_b2f6aad76c0a
pev_0bccbcc1,flight_fare,far_7a33b2fa,cty_f8b75f8e,booking,2026-03-15T16:51:00+05:30,2026-03-22,7,web,4,12931.23,INR,1,ses_c66a03ae8707
pev_c5431664,room_type,rmt_b0159276,cty_d35a9652,search,2026-03-15T06:51:00+05:30,2026-03-22,7,web,2,,,0,ses_d8c832d80e76
pev_21af12c6,flight_fare,far_584fcc0c,cty_36afaa5c,search,2026-03-14T05:10:00+05:30,2026-05-13,60,web,2,,,0,ses_8bdfd27c41b8
pev_acf3fe14,room_type,rmt_8ba9b9b0,cty_d4f5e3a5,search,2025-09-21T12:19:00+05:30,2025-09-22,1,web,2,10082.32,INR,0,ses_bf3ec7419d13
pev_0549bb3e,room_type,rmt_afec0845,cty_c97e6cd5,search,2025-11-28T11:57:00+05:30,2025-12-12,14,mobile_app,4,,,0,ses_7c9d96bc618a
pev_10b8e76e,room_type,rmt_3d9c34a3,cty_f288c6a0,booking,2026-04-30T19:26:00+05:30,2026-05-14,14,web,1,2635.02,INR,1,ses_d7f58c95416f
pev_841bf649,flight_fare,far_37e12ebb,cty_36afaa5c,view,2026-06-14T03:49:00+05:30,2026-07-14,30,web,4,9615550.26,IDR,0,ses_8da0eff1f469
pev_2586b606,room_type,rmt_65a29424,cty_a5f16904,search,2026-08-22T15:56:00+05:30,2026-09-05,14,mobile_app,3,,,0,ses_df52ef930cb8
pev_409dbeaf,room_type,rmt_8c3d4bbe,cty_b6ccbb3b,search,2026-08-21T06:43:00+05:30,2026-12-19,120,partner,3,,,0,ses_b575886fab50
pev_d1cba00d,room_type,rmt_67c20089,cty_c43cfa94,cancellation,2026-02-06T16:57:00+05:30,2026-02-07,1,web,1,10986.10,INR,0,ses_f5a827d8b031
pev_4ce27d5d,flight_fare,far_177ad15c,cty_905fd8a1,search,2025-10-03T14:28:00+05:30,2025-10-04,1,web,4,67.59,SGD,0,ses_263cae067896
pev_41fdcf3e,flight_fare,far_2ea09c3c,cty_17b8ef2f,search,2025-12-28T05:14:00+05:30,2026-01-27,30,web,2,,,0,ses_c2b86140eb4a
pev_8bc53fdb,room_type,rmt_71f221d5,cty_f29656ff,search,2025-08-09T16:41:00+05:30,2025-08-23,14,web,2,,,0,ses_288b17c2f42a
pev_a96f04be,flight_fare,far_c4064b84,cty_36afaa5c,search,2026-06-13T11:30:00+05:30,2026-06-14,1,mobile_app,6,,,0,ses_90d3e25ae7bc
pev_5de2391d,flight_fare,far_51ed2fd1,cty_718f03c7,search,2026-05-24T16:29:00+05:30,2026-06-23,30,partner,1,27605.35,INR,0,ses_1fc260fcfc72
pev_e849ff32,room_type,rmt_032042e7,cty_aa759717,search,2025-11-11T09:36:00+05:30,2025-11-25,14,mobile_app,2,,,0,ses_b1ab1133a4dd
pev_14b34123,room_type,rmt_67b30175,cty_f29656ff,search,2026-01-01T20:23:00+05:30,2026-01-31,30,web,1,3464.54,INR,0,ses_fa09207ff22e
pev_30bd5dcf,room_type,rmt_81e245d4,cty_0d062a51,search,2025-09-13T15:34:00+05:30,2025-09-14,1,web,3,,,0,ses_994cfcd76f70
pev_15803e1e,room_type,rmt_2db0c6c3,cty_b43cdd57,view,2025-12-03T12:52:00+05:30,2025-12-17,14,mobile_app,1,12279.05,INR,0,ses_2a6151a69db4
pev_01f174ef,flight_fare,far_3a25bdcc,cty_7cb0b529,search,2026-06-12T01:28:00+05:30,2026-06-26,14,mobile_app,2,5787.57,INR,0,ses_fb3d1bcb3590
pev_bd5d751e,room_type,rmt_9ab2b6fb,cty_009c9fd2,search,2026-02-13T05:20:00+05:30,2026-02-27,14,web,2,,,0,ses_5cf34f2f0b6f
pev_2c23424e,room_type,rmt_acc1af70,cty_0b7f5985,search,2026-04-07T07:28:00+05:30,2026-04-21,14,web,2,5389.87,CHF,0,ses_c2cdde2dcd0a
pev_7b91dcf3,flight_fare,far_9c303be6,cty_36afaa5c,search,2026-07-28T11:49:00+05:30,2026-08-04,7,mobile_app,2,,,0,ses_cf3959a3d7ff
pev_35123812,room_type,rmt_eb54fcb4,cty_7cb0b529,search,2026-06-04T11:54:00+05:30,2026-06-18,14,agent,2,2316.34,INR,0,ses_46794092529d
pev_b4b11288,room_type,rmt_52ff82de,cty_51a149b7,cancellation,2025-08-24T08:21:00+05:30,2025-08-31,7,mobile_app,2,3798.78,JPY,0,ses_99a260c70616
pev_a9f8c7de,flight_fare,far_d7a1ae6f,cty_a5f16904,search,2025-12-01T23:55:00+05:30,2025-12-31,30,web,2,,,0,ses_e470c0c6851e
pev_c89fecb8,room_type,rmt_bb6fd965,cty_621f4a84,view,2026-08-24T23:12:00+05:30,2026-08-27,3,web,1,4399.79,INR,0,ses_44e044fb03d1
pev_8e7bdd1c,flight_fare,far_50daf97d,cty_5698a7ab,search,2025-11-30T02:27:00+05:30,2025-12-07,7,call_centre,1,,,0,ses_abcd06222b6b
pev_6251d00f,room_type,rmt_62a96035,cty_541018a9,search,2025-12-09T20:09:00+05:30,2025-12-23,14,mobile_app,2,40882.80,INR,0,ses_8687f5229dc7
pev_8c9d4088,room_type,rmt_a133dc21,cty_34bbfdfe,view,2026-06-11T09:22:00+05:30,2026-06-25,14,web,1,9923.60,INR,0,ses_abc896a4760b
pev_f493bc42,room_type,rmt_551b2c94,cty_f288c6a0,search,2026-04-14T00:55:00+05:30,2026-08-12,120,agent,4,,,0,ses_babc6c4b0a23
pev_a89a8367,room_type,rmt_e2cbaed4,cty_541018a9,search,2025-12-15T13:43:00+05:30,2025-12-16,1,mobile_app,2,,,0,ses_c2e4d83e585a
pev_e7cf9e77,room_type,rmt_ad2452fd,cty_0b92e2e7,search,2025-09-19T00:46:00+05:30,2025-09-22,3,web,2,,,0,ses_335a3b728a8b
pev_399a4eaa,room_type,rmt_0ac76f1f,cty_f8b75f8e,view,2026-04-30T09:41:00+05:30,2026-05-03,3,mobile_app,2,3240.59,INR,0,ses_d69073b70d45
pev_6f7b05ab,flight_fare,far_80849d32,cty_cfec17b6,booking,2025-09-19T20:00:00+05:30,2025-11-18,60,web,1,26709.16,INR,1,ses_dbbf597f9a29
pev_c5d21ae1,room_type,rmt_18090453,cty_c07454f1,view,2026-08-11T10:57:00+05:30,2026-08-12,1,mobile_app,2,3479.50,INR,0,ses_2ffff941f666
pev_4dd82617,room_type,rmt_18090453,cty_c07454f1,view,2025-10-29T14:26:00+05:30,2025-11-12,14,mobile_app,1,4715.97,INR,0,ses_e3791fcf2d36
pev_fb522f6e,room_type,rmt_a4e11464,cty_cfec17b6,search,2026-06-20T15:22:00+05:30,2026-06-23,3,mobile_app,6,17576.24,INR,0,ses_51bdcf8ab96b
pev_ec56cffe,room_type,rmt_576ef766,cty_7be8559f,view,2025-11-09T11:51:00+05:30,2025-11-12,3,web,2,8664.94,INR,0,ses_d160e8b94cd3
pev_ce94707c,room_type,rmt_1854e628,cty_cf1c6ac5,booking,2026-03-06T13:30:00+05:30,2026-03-20,14,mobile_app,2,4780.37,INR,1,ses_3d60d3421a30
pev_6330497d,room_type,rmt_afec0845,cty_c97e6cd5,search,2026-07-27T23:02:00+05:30,2026-08-10,14,mobile_app,2,11854.42,INR,0,ses_1686afd18c76
pev_43d0e848,room_type,rmt_71adb7eb,cty_621f4a84,search,2026-07-26T23:58:00+05:30,2026-08-02,7,web,4,2096.48,INR,0,ses_7cd0ce2e4567
pev_640b5b77,flight_fare,far_f4a0ebed,cty_8b6b1652,search,2026-03-05T04:27:00+05:30,2026-03-06,1,mobile_app,3,25298.50,INR,0,ses_43964b50ac27
pev_6f3e7950,room_type,rmt_81879895,cty_076e8e86,search,2025-12-18T12:39:00+05:30,2026-02-16,60,mobile_app,1,,,0,ses_880002291506
pev_b3a29435,flight_fare,far_dc3922e2,cty_905fd8a1,search,2026-02-16T11:42:00+05:30,2026-06-16,120,mobile_app,3,,,0,ses_6dad794dc3c8
pev_e1f72401,room_type,rmt_b9c59920,cty_7fc82336,search,2025-12-05T13:27:00+05:30,2025-12-19,14,mobile_app,3,,,0,ses_dbcabf68b885
pev_b0a06ba9,room_type,rmt_a4e11464,cty_cfec17b6,view,2026-05-25T08:26:00+05:30,2026-05-28,3,web,3,13383.03,INR,0,ses_cdeea9c77625
pev_ade04124,flight_fare,far_03dcf1b9,cty_cfec17b6,abandon,2026-03-20T21:52:00+05:30,2026-03-27,7,web,2,25986.39,INR,0,ses_2f10d9ca6952
pev_5275a55b,flight_fare,far_8bfc4882,cty_621f4a84,search,2026-07-07T20:27:00+05:30,2026-07-10,3,agent,2,,,0,ses_48d679eb2e77
pev_36200736,room_type,rmt_89a1197c,cty_aa759717,booking,2026-07-06T22:46:00+05:30,2026-09-04,60,mobile_app,2,8546.39,INR,1,ses_07931409f0b1
pev_193658cc,room_type,rmt_eea5cfbe,cty_ab50efee,search,2025-11-28T08:31:00+05:30,2025-12-12,14,web,1,27132.39,INR,0,ses_2ec003bbf4cc
pev_6d99c417,room_type,rmt_0ac76f1f,cty_f8b75f8e,search,2026-08-01T05:40:00+05:30,2026-08-31,30,web,1,3153.75,INR,0,ses_da65a3165e53
pev_1119156f,room_type,rmt_07a565b8,cty_7b89639e,search,2026-04-05T00:26:00+05:30,2026-04-19,14,web,3,4314.67,AED,0,ses_5d7c12d3f9d4
pev_aee178eb,flight_fare,far_c10c64a7,cty_36afaa5c,search,2026-08-10T01:17:00+05:30,2026-08-24,14,web,2,,,0,ses_c3b8b7d94899
pev_a220b15e,flight_fare,far_0ea13085,cty_cfec17b6,view,2025-08-29T00:01:00+05:30,2025-09-28,30,web,4,5990.35,INR,0,ses_0cc2be1f02f7
pev_fead1c17,flight_fare,far_94c44233,cty_f8b75f8e,abandon,2026-07-27T01:29:00+05:30,2026-08-26,30,web,2,14261.27,INR,0,ses_3de815e337ff
pev_99220ce3,flight_fare,far_c53b5c75,cty_c07454f1,view,2026-01-05T01:13:00+05:30,2026-02-04,30,web,2,110930.68,INR,0,ses_798af4776337
pev_e8ec7dea,room_type,rmt_ac758da4,cty_cfec17b6,booking,2025-12-31T08:42:00+05:30,2026-01-07,7,web,6,48724.84,INR,1,ses_2ffcf612ba47
pev_ad3b114d,room_type,rmt_f41a96ee,cty_0d062a51,search,2025-10-22T08:14:00+05:30,2025-11-05,14,web,1,,,0,ses_6aa1a3d16203
pev_2f9237da,room_type,rmt_04e2744e,cty_718f03c7,search,2025-09-25T09:51:00+05:30,2025-10-09,14,mobile_app,2,,,0,ses_fc76c4c1c167
pev_c1b37ffa,room_type,rmt_0fb2e967,cty_34bbfdfe,search,2025-09-01T11:24:00+05:30,2025-10-01,30,mobile_app,2,9081.81,INR,0,ses_a388ce5a2248
pev_e9ebda77,flight_fare,far_3513d82d,cty_7b89639e,booking,2026-07-26T02:43:00+05:30,2026-07-27,1,mobile_app,4,753.73,AED,1,ses_1642ade01377
pev_39655f9e,room_type,rmt_dac67beb,cty_d401ef6b,search,2026-03-30T09:57:00+05:30,2026-04-29,30,web,1,,,0,ses_6c66e50ada05
pev_d638b9d3,room_type,rmt_a990cc08,cty_c97e6cd5,search,2025-11-12T17:26:00+05:30,2026-01-11,60,web,1,6839.72,INR,0,ses_157352e7f2ac
pev_7f54800f,flight_fare,far_4c26674b,cty_621f4a84,search,2025-12-18T22:04:00+05:30,2026-01-01,14,mobile_app,2,19988.07,INR,0,ses_a9e04b22fc72
pev_f32ad6f7,flight_fare,far_5cfffe28,cty_7b89639e,abandon,2026-08-29T15:30:00+05:30,2026-08-30,1,mobile_app,1,751.21,AED,0,ses_750ef3654959
pev_364fb30f,flight_fare,far_fa88de5c,cty_f8b75f8e,search,2026-01-02T05:14:00+05:30,2026-01-03,1,mobile_app,2,27780.43,INR,0,ses_1d395d7c8dfd
pev_2f4eaea0,room_type,rmt_bc554dab,cty_c0f2d9de,search,2026-07-07T04:29:00+05:30,2026-07-14,7,mobile_app,1,,,0,ses_858e7b878657
pev_35d26d06,room_type,rmt_96ba4750,cty_541018a9,search,2026-06-02T02:24:00+05:30,2026-06-05,3,mobile_app,4,3867.70,INR,0,ses_f108371576a4
pev_721b1430,room_type,rmt_d525547c,cty_95d040d8,search,2025-12-01T21:17:00+05:30,2025-12-08,7,web,2,,,0,ses_ccd0a115f814
pev_52bbf57f,room_type,rmt_5427e81f,cty_1ced6ede,search,2025-12-20T15:17:00+05:30,2025-12-21,1,mobile_app,1,11466.62,AED,0,ses_443817546597
pev_aa34087b,room_type,rmt_f42e207b,cty_c43cfa94,search,2025-08-16T12:54:00+05:30,2025-10-15,60,mobile_app,2,7022.05,INR,0,ses_e8dae8620bd8
pev_8f745b28,room_type,rmt_0d437b01,cty_10cbee86,abandon,2026-08-27T21:50:00+05:30,2026-09-10,14,web,2,2010.81,INR,0,ses_ab796f3e0641
pev_0a72be2b,flight_fare,far_9f85b158,cty_8b6b1652,view,2025-10-17T20:51:00+05:30,2025-10-31,14,web,6,54297.84,INR,0,ses_b5505afac504
pev_d70b3f24,room_type,rmt_0c4e074c,cty_32e8e65c,search,2026-03-28T06:04:00+05:30,2026-04-04,7,mobile_app,2,29697.82,INR,0,ses_e90db12f414c
pev_a615e76c,room_type,rmt_bb6fd965,cty_621f4a84,view,2026-06-07T14:57:00+05:30,2026-07-07,30,mobile_app,2,2772.12,INR,0,ses_8a430b0faac3
pev_b3997f63,room_type,rmt_591c4f11,cty_7fc82336,search,2025-11-27T15:55:00+05:30,2025-12-27,30,web,6,10323.60,INR,0,ses_d8f35c9e2cce
pev_a816f0e5,room_type,rmt_4cdda78e,cty_5698a7ab,search,2025-12-30T01:26:00+05:30,2026-01-02,3,call_centre,1,14670.78,INR,0,ses_9c0090247cc9
pev_1aec3fe5,flight_fare,far_d73e32fc,cty_36afaa5c,search,2026-03-07T20:50:00+05:30,2026-04-06,30,call_centre,4,,,0,ses_db7e215034d7
pev_547c9717,flight_fare,far_8f3c9db5,cty_7b89639e,search,2025-09-05T15:25:00+05:30,2025-09-19,14,mobile_app,4,1815.30,AED,0,ses_ff12b887dbc1
pev_fea6d043,room_type,rmt_8f603e4f,cty_0d9ab6ff,view,2025-10-01T16:49:00+05:30,2025-10-04,3,mobile_app,2,12689.08,INR,0,ses_b6ca49546934
pev_ae05c792,room_type,rmt_528294fe,cty_f288c6a0,view,2026-03-20T02:50:00+05:30,2026-04-19,30,call_centre,1,7428.27,INR,0,ses_e8a34a399ec3
pev_3c197d1e,flight_fare,far_9c303be6,cty_36afaa5c,search,2026-07-26T09:07:00+05:30,2026-07-29,3,mobile_app,2,,,0,ses_686580fa4d89
pev_fcc581ae,flight_fare,far_5f8739a1,cty_36afaa5c,search,2025-08-05T12:11:00+05:30,2025-08-19,14,web,6,10827945.28,IDR,0,ses_445afcb0218f
pev_0b5c0eba,flight_fare,far_165ae9b3,cty_905fd8a1,search,2026-04-07T14:48:00+05:30,2026-05-07,30,web,4,1003.42,SGD,0,ses_da7c984d0059
pev_35d340ff,flight_fare,far_c4d31cfd,cty_17b8ef2f,search,2025-12-21T02:07:00+05:30,2025-12-22,1,web,1,59024.67,INR,0,ses_666b8a0de43d
pev_d4c58bb7,room_type,rmt_5df6ca92,cty_7b89639e,booking,2026-03-26T19:17:00+05:30,2026-03-27,1,mobile_app,3,9360.72,AED,1,ses_8770421da10a
pev_fddb0b27,flight_fare,far_db03bcdd,cty_8b6b1652,search,2026-01-24T00:37:00+05:30,2026-01-25,1,web,4,,,0,ses_681c612dc16f
pev_e96919e5,room_type,rmt_528294fe,cty_f288c6a0,view,2026-05-02T20:41:00+05:30,2026-05-16,14,web,3,6568.25,INR,0,ses_2cfed4ca2f73
pev_7447ded8,room_type,rmt_e68f231a,cty_67ee7f6f,search,2025-12-13T17:35:00+05:30,2026-02-11,60,web,2,42566.36,INR,0,ses_40e52c5c30a8
pev_a463d297,room_type,rmt_21874df4,cty_51a149b7,booking,2026-03-17T16:57:00+05:30,2026-03-20,3,web,1,33416.54,JPY,1,ses_e8d7e1df85d4
pev_8c262d71,flight_fare,far_e255d8a9,cty_f8b75f8e,view,2026-06-24T16:36:00+05:30,2026-07-08,14,partner,2,4417.21,INR,0,ses_0eccfb59a491
pev_c92ccb7d,flight_fare,far_8f3c9db5,cty_7b89639e,search,2025-08-09T15:30:00+05:30,2025-08-12,3,partner,1,1918.91,AED,0,ses_aa4ebce05efb
pev_0dcdb652,room_type,rmt_5427e81f,cty_1ced6ede,search,2026-05-15T07:01:00+05:30,2026-06-14,30,mobile_app,1,4888.12,AED,0,ses_9ccaf91e8d06
pev_99b5da5b,room_type,rmt_bfd4e8b2,cty_79cbc59b,search,2026-04-27T20:32:00+05:30,2026-05-27,30,web,6,,,0,ses_8b18a9c5ac02
pev_9690cd1f,room_type,rmt_8c3d4bbe,cty_b6ccbb3b,search,2026-08-08T08:21:00+05:30,2026-08-11,3,mobile_app,1,14026.80,INR,0,ses_e46f3c3ea565
pev_7bb91f31,room_type,rmt_18ae9b53,cty_36afaa5c,search,2025-08-24T18:34:00+05:30,2025-08-31,7,web,1,9765.38,IDR,0,ses_5eed836e1e4b
pev_eb7c14d7,room_type,rmt_18bef650,cty_cf1c6ac5,search,2026-03-28T12:30:00+05:30,2026-04-04,7,web,2,8658.25,INR,0,ses_4f8c1513b5d5
pev_1b9cb1d7,room_type,rmt_da87f9bd,cty_7fc82336,search,2026-07-24T17:16:00+05:30,2026-07-25,1,agent,2,,,0,ses_fa280a7f731b
pev_14d4e8de,room_type,rmt_e092be55,cty_67ee7f6f,search,2026-02-24T06:05:00+05:30,2026-03-10,14,mobile_app,2,,,0,ses_46e8ebe48e91
pev_a1d2d24d,flight_fare,far_d48fc948,cty_718f03c7,search,2026-01-29T11:34:00+05:30,2026-02-05,7,mobile_app,3,2701.53,INR,0,ses_c32089d2fe48
pev_940001d5,room_type,rmt_3cd04cb9,cty_17b8ef2f,abandon,2025-08-31T17:12:00+05:30,2025-09-14,14,mobile_app,4,26721.47,INR,0,ses_a3ce275ccafe
pev_ecafda8e,flight_fare,far_b3d3fdac,cty_7b89639e,search,2025-12-14T23:57:00+05:30,2025-12-21,7,call_centre,2,762.93,AED,0,ses_b35c044560dc
pev_76f2d5f2,room_type,rmt_0ac76f1f,cty_f8b75f8e,search,2025-08-26T09:49:00+05:30,2025-09-09,14,mobile_app,2,3471.82,INR,0,ses_39b36c034d3b
pev_8dfac5b6,room_type,rmt_889f0ce8,cty_590d4b7b,booking,2025-12-31T03:38:00+05:30,2026-01-07,7,mobile_app,4,9213.99,INR,1,ses_2c63caa61b68
pev_3e937145,flight_fare,far_2a1e1c7a,cty_7cb0b529,search,2026-01-23T05:20:00+05:30,2026-02-06,14,partner,1,,,0,ses_80197902107f
pev_79172718,flight_fare,far_db03bcdd,cty_8b6b1652,booking,2026-01-28T10:33:00+05:30,2026-05-28,120,mobile_app,2,16330.92,INR,1,ses_94e672464bf9
pev_da684f36,room_type,rmt_8039634d,cty_f8b75f8e,search,2026-03-13T22:40:00+05:30,2026-03-20,7,web,1,,,0,ses_783ae8608136
pev_e17a31ab,flight_fare,far_0ea13085,cty_cfec17b6,view,2026-05-20T12:22:00+05:30,2026-06-19,30,mobile_app,2,4254.58,INR,0,ses_0232d6242b54
pev_c593a1ec,room_type,rmt_d8517891,cty_7b89639e,search,2025-09-07T19:27:00+05:30,2025-09-08,1,mobile_app,2,5357.73,AED,0,ses_57291ac9ba12
pev_a84930dc,room_type,rmt_778752d6,cty_ccb4fb74,search,2025-12-08T02:58:00+05:30,2025-12-11,3,mobile_app,6,8933.79,INR,0,ses_e62e349e2bc9
pev_5f9620a4,flight_fare,far_6a66d671,cty_95e7c8ca,search,2026-05-14T09:00:00+05:30,2026-09-11,120,web,1,2800.74,INR,0,ses_70daf210b507
pev_7fc0de45,flight_fare,far_3a25bdcc,cty_7cb0b529,booking,2026-08-21T11:06:00+05:30,2026-09-04,14,mobile_app,2,7020.60,INR,1,ses_1304a73c8bd0
pev_25206e22,room_type,rmt_5de8d57d,cty_34bbfdfe,search,2026-08-16T04:54:00+05:30,2026-08-19,3,web,2,6371.25,INR,0,ses_e0b3c2f2bb2a
pev_8b28d181,flight_fare,far_5eb789fe,cty_ab50efee,view,2025-09-05T14:17:00+05:30,2025-09-12,7,mobile_app,4,15384.38,INR,0,ses_a3ea3265f9ff
pev_052cccae,room_type,rmt_b4ed94c8,cty_a50bc5dd,cancellation,2025-12-22T11:47:00+05:30,2025-12-23,1,agent,2,12881.50,LKR,0,ses_da7f1a16e298
pev_fa39f9c6,room_type,rmt_b0159276,cty_d35a9652,search,2026-02-09T23:47:00+05:30,2026-02-23,14,call_centre,3,,,0,ses_859846992544
pev_b93f9f4b,room_type,rmt_b88c287c,cty_9aa02925,search,2026-01-16T11:03:00+05:30,2026-02-15,30,web,2,,,0,ses_252f9729a000
pev_6e37a50a,room_type,rmt_2a8aa24f,cty_c0f2d9de,view,2026-02-18T23:19:00+05:30,2026-06-18,120,web,1,6268.08,NPR,0,ses_0d3f766ecef1
pev_213eb2c0,flight_fare,far_0b4c3d5d,cty_7b89639e,search,2026-05-29T11:27:00+05:30,2026-06-01,3,web,3,516.39,AED,0,ses_c04e9f07a251
pev_24e97fd7,room_type,rmt_ebdd19b2,cty_5d572c8a,abandon,2026-06-26T03:48:00+05:30,2026-07-03,7,mobile_app,1,8211.24,INR,0,ses_ea5abc9462dc
pev_82991862,flight_fare,far_fa88de5c,cty_f8b75f8e,view,2025-08-08T00:26:00+05:30,2025-08-15,7,call_centre,1,18452.41,INR,0,ses_a1ad61b7683f
pev_c3375e04,flight_fare,far_9d8500f4,cty_718f03c7,search,2025-11-21T10:30:00+05:30,2025-11-24,3,web,3,,,0,ses_cefff59d2790
pev_c9aa2a26,room_type,rmt_d8517891,cty_7b89639e,search,2026-05-08T23:22:00+05:30,2026-05-11,3,web,4,3520.02,AED,0,ses_1f8bc4f8b97e
pev_139288d5,room_type,rmt_36e72487,cty_f29656ff,search,2026-06-28T22:56:00+05:30,2026-07-05,7,web,2,,,0,ses_9b25a5b6c70f
pev_d7504f33,flight_fare,far_9d8500f4,cty_718f03c7,search,2026-01-03T23:53:00+05:30,2026-01-06,3,web,4,21165.49,INR,0,ses_90c530f82cd8
pev_052c42c9,room_type,rmt_050e238e,cty_0d9ab6ff,search,2025-10-18T04:33:00+05:30,2025-10-21,3,partner,2,20815.67,INR,0,ses_d869a03c16a6
pev_f95383dc,flight_fare,far_ec71e6f4,cty_8b6b1652,search,2025-12-22T07:27:00+05:30,2025-12-29,7,web,2,,,0,ses_ab4c1bdd3d54
pev_f59e33a9,room_type,rmt_b0159276,cty_d35a9652,booking,2026-03-08T16:08:00+05:30,2026-03-15,7,mobile_app,2,3966.34,INR,1,ses_25a3dab45d29
pev_1a2e3d6a,room_type,rmt_b384b31a,cty_f288c6a0,search,2026-04-17T23:53:00+05:30,2026-05-01,14,web,3,,,0,ses_33d651b95581
pev_81625e09,flight_fare,far_dc3922e2,cty_905fd8a1,view,2026-01-25T09:45:00+05:30,2026-02-01,7,web,1,1608.88,SGD,0,ses_973bf1b42c21
pev_7df397b6,room_type,rmt_afec0845,cty_c97e6cd5,view,2026-07-18T11:30:00+05:30,2026-09-16,60,web,2,13393.32,INR,0,ses_f5bd5e915f1b
pev_bd3e92ba,flight_fare,far_80849d32,cty_cfec17b6,search,2026-03-24T06:04:00+05:30,2026-05-23,60,call_centre,2,19078.61,INR,0,ses_95199399afd9
pev_9c8701c3,room_type,rmt_83c9a6e0,cty_a5f16904,search,2026-01-11T14:09:00+05:30,2026-01-18,7,mobile_app,2,6967.29,THB,0,ses_c722479514c6
pev_585ef397,room_type,rmt_4f1d0d38,cty_0b92e2e7,abandon,2025-10-08T17:36:00+05:30,2025-10-15,7,mobile_app,1,9183.43,INR,0,ses_e08ddb973364
pev_689e4342,room_type,rmt_b88c287c,cty_9aa02925,search,2026-02-03T01:37:00+05:30,2026-02-10,7,web,2,3959.64,MVR,0,ses_7ac66a70d45d
pev_69b23f62,room_type,rmt_3eef78a6,cty_1ced6ede,booking,2026-01-07T16:00:00+05:30,2026-01-10,3,web,3,6611.40,AED,1,ses_a84c615dd758
pev_1d1c9ce9,room_type,rmt_182c1390,cty_51a149b7,search,2025-11-11T11:49:00+05:30,2025-12-11,30,mobile_app,1,23530.52,JPY,0,ses_ae9a09ebe1d5
